 k=1.000e+03, gamma=0.300, dt=0.1000, T=1, stopTime=10.0000
 t,i,x,y,r,U,xMin,xMax,yMin,yMax,width,height,area
0.10000,0,9.42163,6.84135,0.4242,0.41885,0.32018,9.96452,0.09132,9.77156,9.64434,9.68024
0.70000,22,1.43277,9.50995,0.4305,
0.70000,23,7.99724,6.57113,0.3890,
0.70000,24,3.82201,4.45915,0.3858,
0.70000,25,3.42101,2.31112,0.2420,
0.70000,26,6.39386,8.13119,0.2958,
0.70000,27,4.81335,6.72672,0.4932,
0.70000,28,9.35269,1.14324,0.3626,
0.70000,29,7.18032,9.02371,0.2365,
0.80000,0,5.67129,7.54310,0.4242,115209.78275,-8.45864,9.68013,-11.28135,15.62157,18.13876,26.90292
0.80000,1,2.16808,0.89455,0.3658,
0.80000,2,0.88807,2.06646,0.2800,
0.80000,3,5.80237,2.58253,0.4118,
0.80000,4,8.45052,9.39086,0.3979,
0.80000,5,0.50656,8.56963,0.2977,
0.80000,6,6.47649,5.68107,0.4847,
0.80000,7,6.27104,7.04794,0.3112,
0.80000,8,-8.04668,-10.86940,0.4120,
0.80000,9,7.42829,0.43573,0.2120,
0.80000,10,2.74045,15.22941,0.3922,
0.80000,11,7.57347,9.57039,0.2308,
0.80000,12,4.88627,3.29569,0.4750,
0.80000,13,3.77341,0.45942,0.4301,
0.80000,14,3.08424,7.68910,0.2586,
0.80000,15,2.78380,2.92762,0.4929,
0.80000,16,6.26452,0.69874,0.2036,
0.80000,17,8.62152,1.47081,0.3009,
0.80000,18,8.02866,1.28704,0.3282,
0.80000,19,2.66136,6.14024,0.4327,
0.80000,20,4.60393,8.85190,0.2564,
0.80000,21,0.65557,4.05276,0.4242,
0.80000,22,1.39387,9.53524,0.4305,
0.80000,23,8.51643,6.18273,0.3890,
0.80000,24,3.85280,4.45445,0.3858,
0.80000,25,3.40423,2.30826,0.2420,
0.80000,26,6.36308,8.12913,0.2958,
0.80000,27,4.79045,6.76032,0.4932,
0.80000,28,9.31754,1.14729,0.3626,
0.80000,29,7.21890,8.98853,0.2365,
0.90000,0,1.38323,7.83813,0.4242,4592027.78721,0.19474,67.39314,-33.38829,79.09695,67.19840,112.48524
0.90000,1,2.14008,0.88655,0.3658,
0.90000,2,0.91617,2.04199,0.2800,
0.90000,3,5.80074,2.60717,0.4118,
0.90000,4,8.41190,9.40599,0.3979,
0.90000,5,0.49249,8.54472,0.2977,
0.90000,6,6.51352,5.70316,0.4847,
0.90000,7,5.13595,7.36818,0.3112,
0.90000,8,66.98119,78.68500,0.4120,
0.90000,9,7.39930,0.45246,0.2120,
0.90000,10,1.51260,-32.99613,0.3922,
0.90000,11,7.57540,9.59450,0.2308,
0.90000,12,4.89330,3.29510,0.4750,
0.90000,13,3.74456,0.42961,0.4301,
0.90000,14,3.05301,7.67445,0.2586,
0.90000,15,2.78078,2.90806,0.4929,
0.90000,16,5.24795,-0.74589,0.2036,
0.90000,17,8.68962,1.52056,0.3009,
0.90000,18,7.98655,1.27758,0.3282,
0.90000,19,2.67481,6.10182,0.4327,
0.90000,20,4.62741,8.87533,0.2564,
0.90000,21,0.62743,4.04513,0.4242,
0.90000,22,1.35612,9.55979,0.4305,
0.90000,23,9.02016,5.80589,0.3890,
0.90000,24,3.88267,4.44990,0.3858,
0.90000,25,3.38794,2.30549,0.2420,
0.90000,26,6.33322,8.12712,0.2958,
0.90000,27,4.76824,6.79292,0.4932,
0.90000,28,9.28343,1.15122,0.3626,
0.90000,29,7.25633,8.95440,0.2365,
1.00000,0,-2.77715,8.12436,0.4242,257372924.74008,-430.26376,9.89793,-520.62628,251.98520,440.16169,772.61148
1.00000,1,2.11291,0.87879,0.3658,
1.00000,2,0.94343,2.01825,0.2800,
1.00000,3,5.79916,2.63108,0.4118,
1.00000,4,8.37443,9.42067,0.3979,
1.00000,5,0.47884,8.52054,0.2977,
1.00000,6,6.54945,5.72460,0.4847,
1.00000,7,4.68490,8.69613,0.3112,
1.00000,8,-429.85181,-520.21433,0.4120,
1.00000,9,7.37118,0.46869,0.2120,
1.00000,10,0.32131,251.59303,0.3922,
1.00000,11,7.57727,9.61790,0.2308,
1.00000,12,4.90012,3.29454,0.4750,
1.00000,13,3.71657,0.40520,0.4301,
1.00000,14,3.02271,7.66023,0.2586,
1.00000,15,2.77784,2.88908,0.4929,
1.00000,16,4.26164,7.27575,0.2036,
1.00000,17,8.75570,1.56884,0.3009,
1.00000,18,7.94568,1.26839,0.3282,
1.00000,19,2.68786,6.06455,0.4327,
1.00000,20,4.65020,8.89806,0.2564,
1.00000,21,0.60013,4.03772,0.4242,
1.00000,22,1.31950,9.58360,0.4305,
1.00000,23,9.50889,5.44027,0.3890,
1.00000,24,3.91165,4.44549,0.3858,
1.00000,25,3.37214,2.30280,0.2420,
1.00000,26,6.30425,8.12518,0.2958,
1.00000,27,4.09645,5.80730,0.4932,
1.00000,28,9.25034,1.15503,0.3626,
1.00000,29,7.29265,8.92129,0.2365,
1.10000,0,24.95965,8.40208,0.4242,15591297693.57329,-0.52341,3358.88815,-1874.38670,4066.34636,3359.41156,5940.73306
1.10000,1,2.08656,0.87126,0.3658,
1.10000,2,0.96988,1.99521,0.2800,
1.10000,3,5.79763,2.65428,0.4118,
1.10000,4,8.33808,9.43491,0.3979,
1.10000,5,0.46559,8.49709,0.2977,
1.10000,6,6.58432,5.74540,0.4847,
1.10000,7,4.85690,6.43686,0.3112,
1.10000,8,3358.47620,4065.93441,0.4120,
1.10000,9,7.34389,0.48444,0.2120,
1.10000,10,-0.13125,-1873.99454,0.3922,
1.10000,11,7.57909,9.64060,0.2308,
1.10000,12,4.90673,3.29398,0.4750,
1.10000,13,3.68941,0.62830,0.4301,
1.10000,14,2.99331,7.64644,0.2586,
1.10000,15,2.77499,2.87067,0.4929,
1.10000,16,3.30470,15.05855,0.2036,
1.10000,17,8.67841,1.73396,0.3009,
1.10000,18,7.90603,1.25948,0.3282,
1.10000,19,2.70052,6.02838,0.4327,
1.10000,20,4.06268,12.46780,0.2564,
1.10000,21,0.57365,4.03053,0.4242,
1.10000,22,1.28397,9.46639,0.4305,
1.10000,23,9.98307,5.08554,0.3890,
1.10000,24,3.93977,4.44120,0.3858,
1.10000,25,3.35681,2.30019,0.2420,
1.10000,26,6.27615,8.12329,0.2958,
1.10000,27,3.44466,4.85103,0.4932,
1.10000,28,9.35963,1.04044,0.3626,
1.10000,29,7.32789,8.88916,0.2365,
1.20000,0,-100.81401,8.67153,0.4242,954597637998.54420,-26204.12010,9.82826,-31744.11900,14667.38745,26213.94836,46411.50645
1.20000,1,2.06099,0.86395,0.3658,
1.20000,2,0.99554,1.97286,0.2800,
1.20000,3,5.79615,2.67678,0.4118,
1.20000,4,8.30281,9.44873,0.3979,
1.20000,5,0.45274,8.47433,0.2977,
1.20000,6,6.61814,5.76558,0.4847,
1.20000,7,5.02378,4.24486,0.3112,
1.20000,8,-26203.70815,-31743.70705,0.4120,
1.20000,9,7.31741,0.49972,0.2120,
1.20000,10,4.62455,14666.99528,0.3922,
1.20000,11,7.58085,9.66262,0.2308,
1.20000,12,4.91315,3.29345,0.4750,
1.20000,13,3.66306,0.84475,0.4301,
1.20000,14,2.96479,7.63306,0.2586,
1.20000,15,2.77223,2.85281,0.4929,
1.20000,16,2.37626,-29.61683,0.2036,
1.20000,17,8.60343,1.89417,0.3009,
1.20000,18,7.86757,1.25084,0.3282,
1.20000,19,2.71281,5.99329,0.4327,
1.20000,20,3.49266,-11.10646,0.2564,
1.20000,21,0.54795,4.02356,0.4242,
1.20000,22,1.24950,9.35267,0.4305,
1.20000,23,6.74991,4.74137,0.3890,
1.20000,24,5.77394,2.94136,0.3858,
1.20000,25,3.34194,2.29766,0.2420,
1.20000,26,6.24888,8.12146,0.2958,
1.20000,27,1.00539,5.41893,0.4932,
1.20000,28,9.46567,0.92926,0.3626,
1.20000,29,7.36208,8.85799,0.2365,
1.30000,0,781.94635,8.93295,0.4242,58526688347372.01600,-1.85447,205190.62551,-114759.48545,248573.67658,205192.47998,363333.16203
1.30000,1,2.03618,0.85687,0.3658,
1.30000,2,1.02044,1.95117,0.2800,
1.30000,3,6.23635,-2.56428,0.4118,
1.30000,4,8.26859,9.46214,0.3979,
1.30000,5,0.44027,8.45226,0.2977,
1.30000,6,6.65096,5.78516,0.4847,
1.30000,7,5.18570,2.11813,0.3112,
1.30000,8,205190.21356,248573.26463,0.4120,
1.30000,9,7.29172,0.51454,0.2120,
1.30000,10,9.23875,-114759.09329,0.3922,
1.30000,11,7.58256,9.68399,0.2308,
1.30000,12,4.91938,3.29293,0.4750,
1.30000,13,3.63750,1.05477,0.4301,
1.30000,14,2.93712,7.62007,0.2586,
1.30000,15,2.76954,2.83548,0.4929,
1.30000,16,1.47546,223.00535,0.2036,
1.30000,17,8.53068,2.04961,0.3009,
1.30000,18,7.83025,1.24245,0.3282,
1.30000,19,2.72473,5.95924,0.4327,
1.30000,20,2.93961,78.79762,0.2564,
1.30000,21,0.52302,4.01679,0.4242,
1.30000,22,1.21605,9.24234,0.4305,
1.30000,23,3.61301,4.40745,0.3890,
1.30000,24,7.11186,6.74906,0.3858,
1.30000,25,3.32751,2.29520,0.2420,
1.30000,26,6.22242,8.11968,0.2958,
1.30000,27,-1.36126,5.96991,0.4932,
1.30000,28,9.56854,0.82139,0.3626,
1.30000,29,7.39525,8.82775,0.2365,
1.40000,0,-6027.35504,9.18659,0.4242,3588919200460110.50000,-1606723.73886,15.24142,-1946451.10354,898656.76519,1606738.98028,2845107.86873
1.40000,1,2.01211,0.84999,0.3658,
1.40000,2,1.04459,1.93013,0.2800,
1.40000,3,6.66345,21.88821,0.4118,
1.40000,4,8.23539,9.47515,0.3979,
1.40000,5,0.42818,8.43083,0.2977,
1.40000,6,6.68280,5.80415,0.4847,
1.40000,7,5.34279,0.05472,0.3112,
1.40000,8,-1606723.32691,-1946450.69159,0.4120,
1.40000,9,7.26680,0.52892,0.2120,
1.40000,10,13.71557,898656.37303,0.3922,
1.40000,11,7.58422,9.70472,0.2308,
1.40000,12,4.92542,3.29243,0.4750,
1.40000,13,3.61270,1.25853,0.4301,
1.40000,14,2.91027,7.60747,0.2586,
1.40000,15,2.76694,2.81866,0.4929,
1.40000,16,0.60148,-1647.99271,0.2036,
1.40000,17,8.46009,2.20042,0.3009,
1.40000,18,7.79404,1.23432,0.3282,
1.40000,19,2.73629,5.92621,0.4327,
1.40000,20,2.40303,-519.33636,0.2564,
1.40000,21,0.49883,4.01023,0.4242,
1.40000,22,1.18360,9.13530,0.4305,
1.40000,23,0.56952,4.08348,0.3890,
1.40000,24,8.40994,10.44340,0.3858,
1.40000,25,3.31351,2.29281,0.2420,
1.40000,26,6.19675,8.11796,0.2958,
1.40000,27,14.74821,6.50449,0.4932,
1.40000,28,9.66836,0.71673,0.3626,
1.40000,29,7.42743,8.79841,0.2365,
1.50000,0,47191.79938,9.43268,0.4242,220081295797873120.00000,-23.10231,12582046.37841,-7037172.14286,15242409.80507,12582069.48072,22279581.94794
1.50000,1,1.98875,0.84332,0.3658,
1.50000,2,1.06803,1.90972,0.2800,
1.50000,3,7.07783,-76.46492,0.4118,
1.50000,4,8.20318,9.48777,0.3979,
1.50000,5,0.41644,8.41005,0.2977,
1.50000,6,6.71369,5.82258,0.4847,
1.50000,7,5.49520,0.59803,0.3112,
1.50000,8,12582045.96646,15242409.39312,0.4120,
1.50000,9,7.24261,0.54288,0.2120,
1.50000,10,-22.71014,-7037171.75070,0.3922,
1.50000,11,7.58583,9.72484,0.2308,
1.50000,12,4.93129,3.29194,0.4750,
1.50000,13,3.58863,1.45622,0.4301,
1.50000,14,2.88422,7.59525,0.2586,
1.50000,15,2.76442,2.80235,0.4929,
1.50000,16,-0.24648,12895.06616,0.2036,
1.50000,17,8.39161,2.34674,0.3009,
1.50000,18,7.75890,1.22642,0.3282,
1.50000,19,2.74751,5.89416,0.4327,
1.50000,20,1.88242,4057.29730,0.2564,
1.50000,21,-4.42828,-1.07745,0.4242,
1.50000,22,1.15212,9.03144,0.4305,
1.50000,23,2.52029,8.85045,0.3890,
1.50000,24,9.66938,5.79756,0.3858,
1.50000,25,3.29993,2.29050,0.2420,
1.50000,26,6.17184,8.11629,0.2958,
1.50000,27,-21.64311,7.02315,0.4932,
1.50000,28,9.45800,0.61519,0.3626,
1.50000,29,7.45866,8.76994,0.2365,
1.60000,0,-369457.21539,9.67144,0.4242,13495961468799939000.00000,-98528366.81359,171.63130,-119361347.30848,55107223.31804,98528538.44489,174468570.62653
1.60000,1,1.96609,0.83684,0.3658,
1.60000,2,1.09077,1.88991,0.2800,
1.60000,3,7.47987,591.11183,0.4118,
1.60000,4,8.17193,9.50001,0.3979,
1.60000,5,0.40505,8.38989,0.2977,
1.60000,6,6.74367,5.84046,0.4847,
1.60000,7,5.64308,1.12516,0.3112,
1.60000,8,-98528366.40163,-119361346.89653,0.4120,
1.60000,9,7.21915,0.55642,0.2120,
1.60000,10,171.23914,55107222.92588,0.3922,
1.60000,11,7.58739,9.74435,0.2308,
1.60000,12,4.93698,3.29147,0.4750,
1.60000,13,3.56528,1.64802,0.4301,
1.60000,14,2.85895,7.58339,0.2586,
1.60000,15,2.76197,2.78652,0.4929,
1.60000,16,3.39744,-100881.19650,0.2036,
1.60000,17,8.32516,2.48870,0.3009,
1.60000,18,7.72482,1.21876,0.3282,
1.60000,19,2.75840,5.86307,0.4327,
1.60000,20,1.37731,-31674.30882,0.2564,
1.60000,21,38.95255,8.89064,0.4242,
1.60000,22,1.12157,8.93067,0.4305,
1.60000,23,4.41297,13.47550,0.3890,
1.60000,24,10.34328,1.29004,0.3858,
1.60000,25,3.28675,2.28826,0.2420,
1.60000,26,6.14768,8.11467,0.2958,
1.60000,27,162.75208,7.52637,0.4932,
1.60000,28,9.25390,0.51667,0.3626,
1.60000,29,7.48895,8.74232,0.2365,
1.70000,0,2893166.56709,8.95397,0.4242,827608006434024000000.00000,-1245.16926,771563574.79531,-431537824.32279,934704096.10597,771564819.96457,1366241920.42876
1.70000,1,1.94411,0.83056,0.3658,
1.70000,2,1.11283,1.87069,0.2800,
1.70000,3,7.86994,-4532.81047,0.4118,
1.70000,4,8.14160,9.51190,0.3979,
1.70000,5,0.39400,8.37032,0.2977,
1.70000,6,6.77275,5.85781,0.4847,
1.70000,7,5.78655,1.63660,0.3112,
1.70000,8,771563574.38336,934704095.69402,0.4120,
1.70000,9,7.19639,0.56955,0.2120,
1.70000,10,-1244.77710,-431537823.93062,0.3922,
1.70000,11,7.58890,9.76329,0.2308,
1.70000,12,4.94249,3.29101,0.4750,
1.70000,13,3.54263,1.83412,0.4301,
1.70000,14,2.83443,7.57189,0.2586,
1.70000,15,2.67836,2.84829,0.4929,
1.70000,16,6.93287,789978.12466,0.2036,
1.70000,17,8.26069,2.62644,0.3009,
1.70000,18,7.69175,1.21133,0.3282,
1.70000,19,2.76896,5.83290,0.4327,
1.70000,20,0.88725,248028.05347,0.2564,
1.70000,21,-210.52295,18.56192,0.4242,
1.70000,22,1.09193,8.83291,0.4305,
1.70000,23,6.24930,-20.39274,0.3890,
1.70000,24,3.76056,-3.08325,0.3858,
1.70000,25,3.35519,2.20895,0.2420,
1.70000,26,6.12423,8.11309,0.2958,
1.70000,27,-1179.30263,8.01460,0.4932,
1.70000,28,9.05587,0.42109,0.3626,
1.70000,29,7.51834,8.71552,0.2365,
1.80000,0,-22655937.41201,8.25786,0.4242,50751111421869560000000.00000,-6042019853.37393,9740.06565,-7319553315.28229,3379319892.27884,6042029593.43958,10698873207.56113
1.80000,1,1.92278,0.82447,0.3658,
1.80000,2,1.13424,1.85205,0.2800,
1.80000,3,8.24840,35488.06300,0.4118,
1.80000,4,8.30652,9.43503,0.3979,
1.80000,5,0.38328,8.35134,0.2977,
1.80000,6,6.80096,5.87465,0.4847,
1.80000,7,5.92576,2.13280,0.3112,
1.80000,8,-6042019852.96198,-7319553314.87034,0.4120,
1.80000,9,7.17430,0.58230,0.2120,
1.80000,10,9739.67348,3379319891.88667,0.3922,
1.80000,11,7.39604,9.87005,0.2308,
1.80000,12,4.94785,3.29056,0.4750,
1.80000,13,4.64380,-0.23134,0.4301,
1.80000,14,2.81064,7.56072,0.2586,
1.80000,15,2.59724,2.90822,0.4929,
1.80000,16,10.36302,-6186123.54803,0.2036,
1.80000,17,8.19815,2.76007,0.3009,
1.80000,18,7.65966,1.20412,0.3282,
1.80000,19,2.77921,5.80363,0.4327,
1.80000,20,0.41177,-1942179.44758,0.2564,
1.80000,21,1641.08054,-61.24241,0.4242,
1.80000,22,1.06318,8.73805,0.4305,
1.80000,23,8.03096,153.00670,0.3890,
1.80000,24,-2.62616,27.10444,0.3858,
1.80000,25,2.29845,4.37802,0.2420,
1.80000,26,6.10148,8.11157,0.2958,
1.80000,27,9228.07605,8.48830,0.4932,
1.80000,28,8.86374,0.32835,0.3626,
1.80000,29,7.54686,8.68952,0.2365,
1.90000,0,177415866.20415,7.58248,0.4242,3112192373522763400000000.00000,-76174.23165,47314318211.39009,-26463040512.79413,57318526443.55353,47314394385.62174,83781566956.34766
1.90000,1,1.90209,0.81856,0.3658,
1.90000,2,1.15500,1.83396,0.2800,
1.90000,3,8.61559,-277806.54734,0.4118,
1.90000,4,8.46652,9.36046,0.3979,
1.90000,5,0.37288,8.33293,0.2977,
1.90000,6,6.82834,5.89098,0.4847,
1.90000,7,6.06081,2.61424,0.3112,
1.90000,8,47314318210.97814,57318526443.14158,0.4120,
1.90000,9,7.15288,0.59466,0.2120,
1.90000,10,-76173.83949,-26463040512.40196,0.3922,
1.90000,11,7.20892,8.97320,0.2308,
1.90000,12,4.95305,3.29013,0.4750,
1.90000,13,5.71219,4.32911,0.4301,
1.90000,14,2.78756,7.54989,0.2586,
1.90000,15,2.51854,2.96637,0.4929,
1.90000,16,8.06770,48442766.44115,0.2036,
1.90000,17,8.13746,2.88973,0.3009,
